evidence_id,type,domain,name,claim,path,line,detail
OOL-E0358,entity,资源仓库,RepositoryEntry,JPA 实体/表映射类,src/main/java/org/olat/repository/RepositoryEntry.java,,o_repositoryentry
OOL-E0359,entity,群组,BusinessGroupImpl,JPA 实体/表映射类,src/main/java/org/olat/group/BusinessGroupImpl.java,,o_gp_business
OOL-E0360,entity,用户,UserImpl,JPA 实体/表映射类,src/main/java/org/olat/user/UserImpl.java,,o_user
OOL-E0361,entity,其他,Property,JPA 实体/表映射类,src/main/java/org/olat/properties/Property.java,,o_property
OOL-E0362,entity,用户与权限,AuthenticationImpl,JPA 实体/表映射类,src/main/java/org/olat/basesecurity/AuthenticationImpl.java,,o_bs_authentication
OOL-E0363,entity,用户与权限,IdentityShort,JPA 实体/表映射类,src/main/java/org/olat/basesecurity/IdentityShort.java,,o_bs_identity_short_v
OOL-E0364,entity,用户与权限,SecurityGroupMembershipImpl,JPA 实体/表映射类,src/main/java/org/olat/basesecurity/SecurityGroupMembershipImpl.java,,o_bs_membership
OOL-E0365,entity,用户与权限,SecurityGroupImpl,JPA 实体/表映射类,src/main/java/org/olat/basesecurity/SecurityGroupImpl.java,,o_bs_secgroup
OOL-E0366,entity,用户与权限,NamedGroupImpl,JPA 实体/表映射类,src/main/java/org/olat/basesecurity/NamedGroupImpl.java,,o_bs_namedgroup
OOL-E0367,entity,用户与权限,IdentityImpl,JPA 实体/表映射类,src/main/java/org/olat/basesecurity/IdentityImpl.java,,o_bs_identity
OOL-E0368,entity,资源标识,OLATResourceImpl,JPA 实体/表映射类,src/main/java/org/olat/resource/OLATResourceImpl.java,,o_olatresource
OOL-E0369,entity,认证登录,WebAuthnStatisticsImpl,JPA 实体/表映射类,src/main/java/org/olat/login/webauthn/model/WebAuthnStatisticsImpl.java,,o_bs_webauthn_stats
OOL-E0370,entity,业务模块,CertificationProgramMailConfigurationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/certificationprogram/model/CertificationProgramMailConfigurationImpl.java,,o_cer_program_mail_config
OOL-E0371,entity,业务模块,CertificationProgramLogImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/certificationprogram/model/CertificationProgramLogImpl.java,,o_cer_program_log
OOL-E0372,entity,业务模块,CertificationProgramToOrganisationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/certificationprogram/model/CertificationProgramToOrganisationImpl.java,,o_cer_program_to_organisation
OOL-E0373,entity,业务模块,CertificationProgramToCurriculumElementImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/certificationprogram/model/CertificationProgramToCurriculumElementImpl.java,,o_cer_program_to_element
OOL-E0374,entity,业务模块,CertificationProgramImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/certificationprogram/model/CertificationProgramImpl.java,,o_cer_program
OOL-E0375,entity,业务模块,AdobeConnectMeetingImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/adobeconnect/model/AdobeConnectMeetingImpl.java,,o_aconnect_meeting
OOL-E0376,entity,业务模块,AdobeConnectUserImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/adobeconnect/model/AdobeConnectUserImpl.java,,o_aconnect_user
OOL-E0377,entity,业务模块,DisadvantageCompensationAuditLogImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/dcompensation/model/DisadvantageCompensationAuditLogImpl.java,,o_as_compensation_log
OOL-E0378,entity,业务模块,DisadvantageCompensationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/dcompensation/model/DisadvantageCompensationImpl.java,,o_as_compensation
OOL-E0379,entity,业务模块,InvitationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/invitation/model/InvitationImpl.java,,o_bs_invitation
OOL-E0380,entity,业务模块,ReadMessageImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/fo/model/ReadMessageImpl.java,,o_readmessage
OOL-E0381,entity,业务模块,MessageRefImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/fo/model/MessageRefImpl.java,,o_message
OOL-E0382,entity,业务模块,MessageImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/fo/model/MessageImpl.java,,o_message
OOL-E0383,entity,业务模块,MessagePeekviewImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/fo/model/MessagePeekviewImpl.java,,o_message
OOL-E0384,entity,业务模块,PseudonymImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/fo/model/PseudonymImpl.java,,o_forum_pseudonym
OOL-E0385,entity,业务模块,MessageStatistics,JPA 实体/表映射类,src/main/java/org/olat/modules/fo/model/MessageStatistics.java,,o_message
OOL-E0386,entity,业务模块,ForumImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/fo/model/ForumImpl.java,,o_forum
OOL-E0387,entity,业务模块,MessageLightImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/fo/model/MessageLightImpl.java,,o_message
OOL-E0388,entity,业务模块,BinderUserInfosImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/portfolio/model/BinderUserInfosImpl.java,,o_pf_binder_user_infos
OOL-E0389,entity,业务模块,BinderImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/portfolio/model/BinderImpl.java,,o_pf_binder
OOL-E0390,entity,业务模块,SectionImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/portfolio/model/SectionImpl.java,,o_pf_section
OOL-E0391,entity,业务模块,PageUserInformationsImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/portfolio/model/PageUserInformationsImpl.java,,o_ce_page_user_infos
OOL-E0392,entity,业务模块,AssessmentSectionImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/portfolio/model/AssessmentSectionImpl.java,,o_pf_assessment_section
OOL-E0393,entity,业务模块,ZoomProfileImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/zoom/model/ZoomProfileImpl.java,,o_zoom_profile
OOL-E0394,entity,业务模块,ZoomConfigImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/zoom/model/ZoomConfigImpl.java,,o_zoom_config
OOL-E0395,entity,业务模块,TBCustomFieldImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/topicbroker/model/TBCustomFieldImpl.java,,o_tb_custom_field
OOL-E0396,entity,业务模块,TBParticipantImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/topicbroker/model/TBParticipantImpl.java,,o_tb_participant
OOL-E0397,entity,业务模块,TBBrokerImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/topicbroker/model/TBBrokerImpl.java,,o_tb_broker
OOL-E0398,entity,业务模块,TBSelectionImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/topicbroker/model/TBSelectionImpl.java,,o_tb_selection
OOL-E0399,entity,业务模块,TBTopicImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/topicbroker/model/TBTopicImpl.java,,o_tb_topic
OOL-E0400,entity,业务模块,TBAuditLogImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/topicbroker/model/TBAuditLogImpl.java,,o_tb_audit_log
OOL-E0401,entity,业务模块,TBCustomFieldDefinitionImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/topicbroker/model/TBCustomFieldDefinitionImpl.java,,o_tb_custom_field_definition
OOL-E0402,entity,业务模块,TeamsUserImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/teams/model/TeamsUserImpl.java,,o_teams_user
OOL-E0403,entity,业务模块,TeamsMeetingImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/teams/model/TeamsMeetingImpl.java,,o_teams_meeting
OOL-E0404,entity,业务模块,TeamsAttendeeImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/teams/model/TeamsAttendeeImpl.java,,o_teams_attendee
OOL-E0405,entity,业务模块,EdusharingUsageImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/edusharing/model/EdusharingUsageImpl.java,,o_es_usage
OOL-E0406,entity,业务模块,TaxonomyCompetenceImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/taxonomy/model/TaxonomyCompetenceImpl.java,,o_tax_taxonomy_competence
OOL-E0407,entity,业务模块,TaxonomyLevelTypeToTypeImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/taxonomy/model/TaxonomyLevelTypeToTypeImpl.java,,o_tax_taxonomy_type_to_type
OOL-E0408,entity,业务模块,TaxonomyLevelTypeImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/taxonomy/model/TaxonomyLevelTypeImpl.java,,o_tax_taxonomy_level_type
OOL-E0409,entity,业务模块,TaxonomyCompetenceAuditLogImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/taxonomy/model/TaxonomyCompetenceAuditLogImpl.java,,o_tax_competence_audit_log
OOL-E0410,entity,业务模块,TaxonomyImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/taxonomy/model/TaxonomyImpl.java,,o_tax_taxonomy
OOL-E0411,entity,业务模块,TaxonomyLevelImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/taxonomy/model/TaxonomyLevelImpl.java,,o_tax_taxonomy_level
OOL-E0412,entity,业务模块,ProjTemplateToOrganisationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjTemplateToOrganisationImpl.java,,o_proj_template_to_org
OOL-E0413,entity,业务模块,ProjNoteImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjNoteImpl.java,,o_proj_note
OOL-E0414,entity,业务模块,ProjMilestoneImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjMilestoneImpl.java,,o_proj_milestone
OOL-E0415,entity,业务模块,ProjFileImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjFileImpl.java,,o_proj_file
OOL-E0416,entity,业务模块,ProjAppointmentImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjAppointmentImpl.java,,o_proj_appointment
OOL-E0417,entity,业务模块,ProjProjectImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjProjectImpl.java,,o_proj_project
OOL-E0418,entity,业务模块,ProjArtefactToArtefactImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjArtefactToArtefactImpl.java,,o_proj_artefact_to_artefact
OOL-E0419,entity,业务模块,ProjTagImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjTagImpl.java,,o_proj_tag
OOL-E0420,entity,业务模块,ProjDecisionImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjDecisionImpl.java,,o_proj_decision
OOL-E0421,entity,业务模块,ProjArtefactImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjArtefactImpl.java,,o_proj_artefact
OOL-E0422,entity,业务模块,ProjProjectToOrganisationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjProjectToOrganisationImpl.java,,o_proj_project_to_org
OOL-E0423,entity,业务模块,ProjToDoImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjToDoImpl.java,,o_proj_todo
OOL-E0424,entity,业务模块,ProjProjectUserInfoImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjProjectUserInfoImpl.java,,o_proj_project_user_info
OOL-E0425,entity,业务模块,ProjActivityImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/project/model/ProjActivityImpl.java,,o_proj_activity
OOL-E0426,entity,业务模块,ToDoTaskTagImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/todo/model/ToDoTaskTagImpl.java,,o_todo_task_tag
OOL-E0427,entity,业务模块,ToDoTaskImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/todo/model/ToDoTaskImpl.java,,o_todo_task
OOL-E0428,entity,业务模块,JupyterDeploymentImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/jupyterhub/model/JupyterDeploymentImpl.java,,o_jup_deployment
OOL-E0429,entity,业务模块,JupyterHubImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/jupyterhub/model/JupyterHubImpl.java,,o_jup_hub
OOL-E0430,entity,业务模块,PerformanceClassImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/grade/model/PerformanceClassImpl.java,,o_gr_performance_class
OOL-E0431,entity,业务模块,GradeSystemImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/grade/model/GradeSystemImpl.java,,o_gr_grade_system
OOL-E0432,entity,业务模块,GradeScaleImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/grade/model/GradeScaleImpl.java,,o_gr_grade_scale
OOL-E0433,entity,业务模块,BreakpointImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/grade/model/BreakpointImpl.java,,o_gr_breakpoint
OOL-E0434,entity,业务模块,CreditPointSystemImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/creditpoint/model/CreditPointSystemImpl.java,,o_cp_system
OOL-E0435,entity,业务模块,RepositoryEntryCreditPointConfigurationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/creditpoint/model/RepositoryEntryCreditPointConfigurationImpl.java,,o_cp_repositoryentry_config
OOL-E0436,entity,业务模块,CreditPointTransactionImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/creditpoint/model/CreditPointTransactionImpl.java,,o_cp_transaction
OOL-E0437,entity,业务模块,CreditPointTransactionDetailsImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/creditpoint/model/CreditPointTransactionDetailsImpl.java,,o_cp_transaction_details
OOL-E0438,entity,业务模块,CurriculumElementCreditPointConfigurationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/creditpoint/model/CurriculumElementCreditPointConfigurationImpl.java,,o_cp_cur_element_config
OOL-E0439,entity,业务模块,CreditPointWalletImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/creditpoint/model/CreditPointWalletImpl.java,,o_cp_wallet
OOL-E0440,entity,业务模块,CreditPointSystemToOrganisationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/creditpoint/model/CreditPointSystemToOrganisationImpl.java,,o_cp_system_to_organisation
OOL-E0441,entity,业务模块,BigBlueButtonServerImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/bigbluebutton/model/BigBlueButtonServerImpl.java,,o_bbb_server
OOL-E0442,entity,业务模块,BigBlueButtonAttendeeImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/bigbluebutton/model/BigBlueButtonAttendeeImpl.java,,o_bbb_attendee
OOL-E0443,entity,业务模块,BigBlueButtonRecordingReferenceImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/bigbluebutton/model/BigBlueButtonRecordingReferenceImpl.java,,o_bbb_recording
OOL-E0444,entity,业务模块,BigBlueButtonMeetingImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/bigbluebutton/model/BigBlueButtonMeetingImpl.java,,o_bbb_meeting
OOL-E0445,entity,业务模块,BigBlueButtonMeetingTemplateImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/bigbluebutton/model/BigBlueButtonMeetingTemplateImpl.java,,o_bbb_template
OOL-E0446,entity,业务模块,AssessmentEntryImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/assessment/model/AssessmentEntryImpl.java,,o_as_entry
OOL-E0447,entity,业务模块,AssessmentMessageLogImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/message/model/AssessmentMessageLogImpl.java,,o_as_message_log
OOL-E0448,entity,业务模块,AssessmentMessageImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/message/model/AssessmentMessageImpl.java,,o_as_message
OOL-E0449,entity,业务模块,SentReminderImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/reminder/model/SentReminderImpl.java,,o_rem_sent_reminder
OOL-E0450,entity,业务模块,ReminderImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/reminder/model/ReminderImpl.java,,o_rem_reminder
OOL-E0451,entity,业务模块,ImmunityProofImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/immunityproof/model/ImmunityProofImpl.java,,o_immunity_proof
OOL-E0452,entity,业务模块,CatalogFilterImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/catalog/model/CatalogFilterImpl.java,,o_ca_filter
OOL-E0453,entity,业务模块,CatalogLauncherToOrganisationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/catalog/model/CatalogLauncherToOrganisationImpl.java,,o_ca_launcher_to_organisation
OOL-E0454,entity,业务模块,CatalogLauncherImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/catalog/model/CatalogLauncherImpl.java,,o_ca_launcher
OOL-E0455,entity,业务模块,TitlePart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/TitlePart.java,,
OOL-E0456,entity,业务模块,QuizPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/QuizPart.java,,
OOL-E0457,entity,业务模块,CodePart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/CodePart.java,,
OOL-E0458,entity,业务模块,PageReferenceImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/PageReferenceImpl.java,,o_ce_page_reference
OOL-E0459,entity,业务模块,EvaluationFormPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/EvaluationFormPart.java,,
OOL-E0460,entity,业务模块,AbstractPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/AbstractPart.java,,o_ce_page_part
OOL-E0461,entity,业务模块,SpacerPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/SpacerPart.java,,
OOL-E0462,entity,业务模块,TablePart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/TablePart.java,,
OOL-E0463,entity,业务模块,AssignmentImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/AssignmentImpl.java,,o_ce_assignment
OOL-E0464,entity,业务模块,ContainerPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/ContainerPart.java,,
OOL-E0465,entity,业务模块,PageBodyImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/PageBodyImpl.java,,o_ce_page_body
OOL-E0466,entity,业务模块,MathPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/MathPart.java,,
OOL-E0467,entity,业务模块,CategoryImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/CategoryImpl.java,,o_pf_category
OOL-E0468,entity,业务模块,CategoryToElementImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/CategoryToElementImpl.java,,o_pf_category_relation
OOL-E0469,entity,业务模块,HTMLPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/HTMLPart.java,,
OOL-E0470,entity,业务模块,TocPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/TocPart.java,,
OOL-E0471,entity,业务模块,ImageComparisonPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/ImageComparisonPart.java,,
OOL-E0472,entity,业务模块,MediaPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/MediaPart.java,,
OOL-E0473,entity,业务模块,GalleryPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/GalleryPart.java,,
OOL-E0474,entity,业务模块,PageToTaxonomyCompetenceImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/PageToTaxonomyCompetenceImpl.java,,o_ce_page_to_tax_competence
OOL-E0475,entity,业务模块,ContentAuditLogImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/ContentAuditLogImpl.java,,o_ce_audit_log
OOL-E0476,entity,业务模块,ParagraphPart,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/ParagraphPart.java,,
OOL-E0477,entity,业务模块,PageImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/ceditor/model/jpa/PageImpl.java,,o_ce_page
OOL-E0478,entity,业务模块,ItemImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/webFeed/model/ItemImpl.java,,o_feed_item
OOL-E0479,entity,业务模块,FeedTagImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/webFeed/model/FeedTagImpl.java,,o_feed_tag
OOL-E0480,entity,业务模块,FeedImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/webFeed/model/FeedImpl.java,,o_feed
OOL-E0481,entity,业务模块,ResourceShareImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/ResourceShareImpl.java,,o_qp_share_item
OOL-E0482,entity,业务模块,QuestionItemAuditLogImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/QuestionItemAuditLogImpl.java,,o_qp_item_audit_log
OOL-E0483,entity,业务模块,QuestionItemImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/QuestionItemImpl.java,,o_qp_item
OOL-E0484,entity,业务模块,BusinessGroupToItemView,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/BusinessGroupToItemView.java,,o_qp_share_2_item_short_v
OOL-E0485,entity,业务模块,PoolImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/PoolImpl.java,,o_qp_pool
OOL-E0486,entity,业务模块,QEducationalContext,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/QEducationalContext.java,,o_qp_edu_context
OOL-E0487,entity,业务模块,QLicense,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/QLicense.java,,o_qp_license
OOL-E0488,entity,业务模块,PoolToItem,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/PoolToItem.java,,o_qp_pool_2_item
OOL-E0489,entity,业务模块,ItemCollectionImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/ItemCollectionImpl.java,,o_qp_item_collection
OOL-E0490,entity,业务模块,QItemType,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/QItemType.java,,o_qp_item_type
OOL-E0491,entity,业务模块,CollectionToItem,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/CollectionToItem.java,,o_qp_collection_2_item
OOL-E0492,entity,业务模块,PoolItemShortView,JPA 实体/表映射类,src/main/java/org/olat/modules/qpool/model/PoolItemShortView.java,,o_qp_pool_2_item_short_v
OOL-E0493,entity,业务模块,CurriculumImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/curriculum/model/CurriculumImpl.java,,o_cur_curriculum
OOL-E0494,entity,业务模块,CurriculumElementTypeToTypeImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/curriculum/model/CurriculumElementTypeToTypeImpl.java,,o_cur_element_type_to_type
OOL-E0495,entity,业务模块,CurriculumElementTypeImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/curriculum/model/CurriculumElementTypeImpl.java,,o_cur_element_type
OOL-E0496,entity,业务模块,CurriculumAuditLogImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/curriculum/model/CurriculumAuditLogImpl.java,,o_cur_audit_log
OOL-E0497,entity,业务模块,CurriculumElementImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/curriculum/model/CurriculumElementImpl.java,,o_cur_curriculum_element
OOL-E0498,entity,业务模块,CurriculumElementToTaxonomyLevelImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/curriculum/model/CurriculumElementToTaxonomyLevelImpl.java,,o_cur_element_to_tax_level
OOL-E0499,entity,业务模块,ContactTracingLocationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/contacttracing/model/ContactTracingLocationImpl.java,,o_ct_location
OOL-E0500,entity,业务模块,ContactTracingRegistrationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/contacttracing/model/ContactTracingRegistrationImpl.java,,o_ct_registration
OOL-E0501,entity,业务模块,MediaVersionMetadataImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/cemedia/model/MediaVersionMetadataImpl.java,,o_media_version_metadata
OOL-E0502,entity,业务模块,MediaToPagePartImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/cemedia/model/MediaToPagePartImpl.java,,o_media_to_page_part
OOL-E0503,entity,业务模块,MediaImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/cemedia/model/MediaImpl.java,,o_media
OOL-E0504,entity,业务模块,MediaTagImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/cemedia/model/MediaTagImpl.java,,o_media_tag
OOL-E0505,entity,业务模块,MediaLogImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/cemedia/model/MediaLogImpl.java,,o_media_log
OOL-E0506,entity,业务模块,MediaVersionImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/cemedia/model/MediaVersionImpl.java,,o_media_version
OOL-E0507,entity,业务模块,MediaToGroupRelationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/cemedia/model/MediaToGroupRelationImpl.java,,o_media_to_group
OOL-E0508,entity,业务模块,MediaToTaxonomyLevelImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/cemedia/model/MediaToTaxonomyLevelImpl.java,,o_media_to_tax_level
OOL-E0509,entity,业务模块,AppointmentImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/appointments/model/AppointmentImpl.java,,o_ap_appointment
OOL-E0510,entity,业务模块,OrganizerImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/appointments/model/OrganizerImpl.java,,o_ap_organizer
OOL-E0511,entity,业务模块,ParticipationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/appointments/model/ParticipationImpl.java,,o_ap_participation
OOL-E0512,entity,业务模块,TopicImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/appointments/model/TopicImpl.java,,o_ap_topic
OOL-E0513,entity,业务模块,TopicToGroupImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/appointments/model/TopicToGroupImpl.java,,o_ap_topic_to_group
OOL-E0514,entity,业务模块,QualityDataCollectionImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/model/QualityDataCollectionImpl.java,,o_qual_data_collection
OOL-E0515,entity,业务模块,QualityContextToTaxonomyLevelImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/model/QualityContextToTaxonomyLevelImpl.java,,o_qual_context_to_tax_level
OOL-E0516,entity,业务模块,QualityReminderImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/model/QualityReminderImpl.java,,o_qual_reminder
OOL-E0517,entity,业务模块,QualityContextToCurriculumElementImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/model/QualityContextToCurriculumElementImpl.java,,o_qual_context_to_cur_element
OOL-E0518,entity,业务模块,QualityDataCollectionToOrganisationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/model/QualityDataCollectionToOrganisationImpl.java,,o_qual_data_collection_to_org
OOL-E0519,entity,业务模块,QualityContextToCurriculumImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/model/QualityContextToCurriculumImpl.java,,o_qual_context_to_curriculum
OOL-E0520,entity,业务模块,QualityAuditLogImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/model/QualityAuditLogImpl.java,,o_qual_audit_log
OOL-E0521,entity,业务模块,QualityContextToOrganisationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/model/QualityContextToOrganisationImpl.java,,o_qual_context_to_organisation
OOL-E0522,entity,业务模块,QualityReportAccessImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/model/QualityReportAccessImpl.java,,o_qual_report_access
OOL-E0523,entity,业务模块,QualityContextImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/model/QualityContextImpl.java,,o_qual_context
OOL-E0524,entity,业务模块,QualityGeneratorToOrganisationImpl,JPA 实体/表映射类,src/main/java/org/olat/modules/quality/generator/model/QualityGeneratorToOrganisationImpl.java,,o_qual_generator_to_org
