evidence_id,type,domain,name,claim,path,line,detail
ILI-E0384,table,其他,etal_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4701,
ILI-E0385,table,其他,etal_serie,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4726,
ILI-E0386,table,其他,event,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4741,
ILI-E0387,table,其他,event_appointment,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4777,
ILI-E0388,table,其他,event_appointment_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4798,
ILI-E0389,table,其他,event_items,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4812,
ILI-E0390,table,其他,event_participants,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4828,
ILI-E0391,table,其他,event_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4850,
ILI-E0392,table,测试、评估与证书,exc_ass_file_order,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4864,
ILI-E0393,table,测试、评估与证书,exc_ass_file_order_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4882,
ILI-E0394,table,测试、评估与证书,exc_ass_reminders,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4896,
ILI-E0395,table,测试、评估与证书,exc_ass_wiki_team,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4919,
ILI-E0396,table,测试、评估与证书,exc_assignment,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4935,
ILI-E0397,table,测试、评估与证书,exc_assignment_peer,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,4998,
ILI-E0398,table,测试、评估与证书,exc_assignment_peer_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5021,
ILI-E0399,table,测试、评估与证书,exc_assignment_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5035,
ILI-E0400,table,测试、评估与证书,exc_crit,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5049,
ILI-E0401,table,测试、评估与证书,exc_crit_cat,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5070,
ILI-E0402,table,测试、评估与证书,exc_crit_cat_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5087,
ILI-E0403,table,测试、评估与证书,exc_crit_file,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5101,
ILI-E0404,table,测试、评估与证书,exc_crit_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5119,
ILI-E0405,table,测试、评估与证书,exc_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5133,
ILI-E0406,table,测试、评估与证书,exc_idl,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5156,
ILI-E0407,table,测试、评估与证书,exc_mandatory_random,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5175,
ILI-E0408,table,测试、评估与证书,exc_mem_ass_status,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5191,
ILI-E0409,table,测试、评估与证书,exc_members,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5218,
ILI-E0410,table,测试、评估与证书,exc_multi_feedback,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5244,
ILI-E0411,table,测试、评估与证书,exc_returned,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5260,
ILI-E0412,table,测试、评估与证书,exc_returned_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5289,
ILI-E0413,table,测试、评估与证书,exc_team_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5303,
ILI-E0414,table,测试、评估与证书,exc_usr_tutor,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5318,
ILI-E0415,table,其他,export_file_info,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5337,
ILI-E0416,table,其他,export_files,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5358,
ILI-E0417,table,其他,export_files_html,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5375,
ILI-E0418,table,其他,export_options,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5392,
ILI-E0419,table,其他,export_public_access,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5411,
ILI-E0420,table,其他,feedback_items_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5428,
ILI-E0421,table,仓库、课程与学习资源,file_based_lm,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5442,
ILI-E0422,table,仓库、课程与学习资源,file_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5461,
ILI-E0423,table,仓库、课程与学习资源,file_usage,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5488,
ILI-E0424,table,沟通协作,frm_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5506,
ILI-E0425,table,沟通协作,frm_data_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5533,
ILI-E0426,table,沟通协作,frm_drafts_history,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5547,
ILI-E0427,table,沟通协作,frm_drafts_history_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5566,
ILI-E0428,table,沟通协作,frm_notification,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5580,
ILI-E0429,table,沟通协作,frm_notification_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5602,
ILI-E0430,table,沟通协作,frm_posts,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5616,
ILI-E0431,table,沟通协作,frm_posts_deleted,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5653,
ILI-E0432,table,沟通协作,frm_posts_deleted_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5681,
ILI-E0433,table,沟通协作,frm_posts_drafts,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5695,
ILI-E0434,table,沟通协作,frm_posts_drafts_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5726,
ILI-E0435,table,沟通协作,frm_posts_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5740,
ILI-E0436,table,沟通协作,frm_posts_tree,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5754,
ILI-E0437,table,沟通协作,frm_posts_tree_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5778,
ILI-E0438,table,沟通协作,frm_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5792,
ILI-E0439,table,沟通协作,frm_threads,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5821,
ILI-E0440,table,沟通协作,frm_threads_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5850,
ILI-E0441,table,沟通协作,frm_user_read,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5864,
ILI-E0442,table,内容、元数据与作品集,glo_advmd_col_order,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5882,
ILI-E0443,table,内容、元数据与作品集,glo_flashcard_box,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5898,
ILI-E0444,table,内容、元数据与作品集,glo_flashcard_term,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5915,
ILI-E0445,table,内容、元数据与作品集,glo_glossaries,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5933,
ILI-E0446,table,内容、元数据与作品集,glo_term_reference,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5948,
ILI-E0447,table,内容、元数据与作品集,glossary,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5963,
ILI-E0448,table,内容、元数据与作品集,glossary_collection,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,5988,
ILI-E0449,table,内容、元数据与作品集,glossary_definition,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6003,
ILI-E0450,table,内容、元数据与作品集,glossary_definition_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6022,
ILI-E0451,table,内容、元数据与作品集,glossary_term,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6036,
ILI-E0452,table,内容、元数据与作品集,glossary_term_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6059,
ILI-E0453,table,仓库、课程与学习资源,grp_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6073,
ILI-E0454,table,其他,gs_footer_items,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6119,
ILI-E0455,table,其他,gs_item_translation,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6147,
ILI-E0456,table,其他,help_map,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6164,
ILI-E0457,table,其他,help_module,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6185,
ILI-E0458,table,其他,help_module_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6202,
ILI-E0459,table,其他,help_tooltip,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6216,
ILI-E0460,table,其他,help_tooltip_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6236,
ILI-E0461,table,其他,history,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6250,
ILI-E0462,table,其他,history_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6272,
ILI-E0463,table,其他,iass_info_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6286,
ILI-E0464,table,其他,iass_members,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6305,
ILI-E0465,table,其他,iass_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6333,
ILI-E0466,table,平台服务,il_adn_dismiss,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6351,
ILI-E0467,table,平台服务,il_adn_dismiss_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6367,
ILI-E0468,table,平台服务,il_adn_notifications,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6381,
ILI-E0469,table,平台服务,il_adn_notifications_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6420,
ILI-E0470,table,平台服务,il_bibl_attribute,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6434,
ILI-E0471,table,平台服务,il_bibl_attribute_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6451,
ILI-E0472,table,平台服务,il_bibl_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6465,
ILI-E0473,table,平台服务,il_bibl_entry,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6482,
ILI-E0474,table,平台服务,il_bibl_entry_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6498,
ILI-E0475,table,平台服务,il_bibl_field,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6512,
ILI-E0476,table,平台服务,il_bibl_field_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6530,
ILI-E0477,table,平台服务,il_bibl_filter,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6544,
ILI-E0478,table,平台服务,il_bibl_filter_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6561,
ILI-E0479,table,平台服务,il_bibl_overview_model,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6575,
ILI-E0480,table,平台服务,il_bibl_settings,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6594,
ILI-E0481,table,平台服务,il_bibl_settings_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6612,
ILI-E0482,table,平台服务,il_bibl_translation,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6626,
ILI-E0483,table,平台服务,il_bibl_translation_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6644,
ILI-E0484,table,平台服务,il_block_setting,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6658,
ILI-E0485,table,平台服务,il_blog,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6676,
ILI-E0486,table,平台服务,il_blog_posting,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6710,
ILI-E0487,table,平台服务,il_blog_posting_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6731,
ILI-E0488,table,平台服务,il_bt_bucket,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6745,
ILI-E0489,table,平台服务,il_bt_bucket_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6768,
ILI-E0490,table,平台服务,il_bt_task,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6782,
ILI-E0491,table,平台服务,il_bt_task_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6800,
ILI-E0492,table,平台服务,il_bt_value,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6814,
ILI-E0493,table,平台服务,il_bt_value_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6838,
ILI-E0494,table,平台服务,il_bt_value_to_task,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6852,
ILI-E0495,table,平台服务,il_bt_value_to_task_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6872,
ILI-E0496,table,平台服务,il_cert_cron_queue,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6886,
ILI-E0497,table,平台服务,il_cert_cron_queue_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6907,
ILI-E0498,table,平台服务,il_cert_template,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6921,
ILI-E0499,table,平台服务,il_cert_template_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6954,
ILI-E0500,table,平台服务,il_cert_user_cert,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,6968,
ILI-E0501,table,平台服务,il_cert_user_cert_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7007,
ILI-E0502,table,平台服务,il_certificate,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7021,
ILI-E0503,table,平台服务,il_custom_block,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7035,
ILI-E0504,table,平台服务,il_custom_block_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7055,
ILI-E0505,table,平台服务,il_db_steps,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7069,
ILI-E0506,table,平台服务,il_dcl_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7638,
ILI-E0507,table,平台服务,il_dcl_data_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7657,
ILI-E0508,table,平台服务,il_dcl_datatype,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7671,
ILI-E0509,table,平台服务,il_dcl_datatype_prop,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7701,
ILI-E0510,table,平台服务,il_dcl_field,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7733,
ILI-E0511,table,平台服务,il_dcl_field_prop,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7754,
ILI-E0512,table,平台服务,il_dcl_field_prop_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7773,
ILI-E0513,table,平台服务,il_dcl_field_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7787,
ILI-E0514,table,平台服务,il_dcl_record,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7801,
ILI-E0515,table,平台服务,il_dcl_record_field,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7821,
ILI-E0516,table,平台服务,il_dcl_record_field_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7839,
ILI-E0517,table,平台服务,il_dcl_record_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7853,
ILI-E0518,table,平台服务,il_dcl_sel_opts,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7867,
ILI-E0519,table,平台服务,il_dcl_sel_opts_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7887,
ILI-E0520,table,平台服务,il_dcl_stloc1_default,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7901,
ILI-E0521,table,平台服务,il_dcl_stloc1_default_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7917,
ILI-E0522,table,平台服务,il_dcl_stloc1_value,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7931,
ILI-E0523,table,平台服务,il_dcl_stloc1_value_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7948,
ILI-E0524,table,平台服务,il_dcl_stloc2_default,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7962,
ILI-E0525,table,平台服务,il_dcl_stloc2_default_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7978,
ILI-E0526,table,平台服务,il_dcl_stloc2_value,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,7992,
ILI-E0527,table,平台服务,il_dcl_stloc2_value_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8009,
ILI-E0528,table,平台服务,il_dcl_stloc3_default,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8023,
ILI-E0529,table,平台服务,il_dcl_stloc3_default_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8039,
ILI-E0530,table,平台服务,il_dcl_stloc3_value,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8053,
ILI-E0531,table,平台服务,il_dcl_stloc3_value_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8070,
ILI-E0532,table,平台服务,il_dcl_table,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8084,
ILI-E0533,table,平台服务,il_dcl_table_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8119,
ILI-E0534,table,平台服务,il_dcl_tableview,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8133,
ILI-E0535,table,平台服务,il_dcl_tableview_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8153,
ILI-E0536,table,平台服务,il_dcl_tfield_set,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8167,
ILI-E0537,table,平台服务,il_dcl_tfield_set_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8188,
ILI-E0538,table,平台服务,il_dcl_tview_set,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8202,
ILI-E0539,table,平台服务,il_dcl_tview_set_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8232,
ILI-E0540,table,平台服务,il_dcl_view_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8246,
ILI-E0541,table,平台服务,il_exc_team,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8260,
ILI-E0542,table,平台服务,il_exc_team_log,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8277,
ILI-E0543,table,平台服务,il_exc_team_log_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8297,
ILI-E0544,table,平台服务,il_exc_team_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8311,
ILI-E0545,table,平台服务,il_external_feed_block,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8325,
ILI-E0546,table,平台服务,il_external_feed_block_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8340,
ILI-E0547,table,平台服务,il_file_icon,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8354,
ILI-E0548,table,平台服务,il_file_icon_suffixes,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8369,
ILI-E0549,table,平台服务,il_gc_memcache_server,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8383,
ILI-E0550,table,平台服务,il_gc_memcache_server_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8402,
ILI-E0551,table,平台服务,il_html_block,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8416,
ILI-E0552,table,平台服务,il_md_cpr_selections,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8431,
ILI-E0553,table,平台服务,il_md_cpr_selections_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8468,
ILI-E0554,table,平台服务,il_md_vocab_contr,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8483,
ILI-E0555,table,平台服务,il_md_vocab_contr_seq,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8501,
ILI-E0556,table,平台服务,il_md_vocab_contr_vals,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8515,
ILI-E0557,table,平台服务,il_md_vocab_inactive,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8531,
ILI-E0558,table,平台服务,il_media_cast_data,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8545,
ILI-E0559,table,平台服务,il_media_cast_data_ord,setup_/sql/ilias3.sql 或组件 SQL 定义表,components/ILIAS/setup_/sql/ilias3.sql,8568,
