evidence_id,type,domain,name,claim,path,line,detail
SAK-E0400,table,测验/题库 Samigo,SAM_ASSESSMETADATA_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_1_2.sql,589,sql
SAK-E0401,table,测验/题库 Samigo,SAM_ATTACHMENT_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_4.sql,83,sql
SAK-E0402,table,测验/题库 Samigo,SAM_PUBLISHEDATTACHMENT_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_4.sql,97,sql
SAK-E0403,table,测验/题库 Samigo,SAM_STUDENTGRADINGSUMMARY_T,SQL/HBM 定义表,samigo/samigo-pack/src/sql/oracle/sakai_samigo_tables_v2_4.sql,115,sql
SAK-E0404,table,沟通协作,CALENDAR_CALENDAR,SQL/HBM 定义表,calendar/calendar-impl/impl/src/sql/oracle/sakai_calendar.sql,5,sql
SAK-E0405,table,沟通协作,CALENDAR_EVENT,SQL/HBM 定义表,calendar/calendar-impl/impl/src/sql/oracle/sakai_calendar.sql,21,sql
SAK-E0406,table,日志统计,SST_EVENTS,SQL/HBM 定义表,sitestats/schema/db-tables/oracle/sitestats.sql,1,sql
SAK-E0407,table,日志统计,SST_JOB_RUN,SQL/HBM 定义表,sitestats/schema/db-tables/oracle/sitestats.sql,2,sql
SAK-E0408,table,日志统计,SST_PREFERENCES,SQL/HBM 定义表,sitestats/schema/db-tables/oracle/sitestats.sql,3,sql
SAK-E0409,table,日志统计,SST_PRESENCES,SQL/HBM 定义表,sitestats/schema/db-tables/oracle/sitestats.sql,4,sql
SAK-E0410,table,日志统计,SST_REPORTS,SQL/HBM 定义表,sitestats/schema/db-tables/oracle/sitestats.sql,5,sql
SAK-E0411,table,日志统计,SST_RESOURCES,SQL/HBM 定义表,sitestats/schema/db-tables/oracle/sitestats.sql,6,sql
SAK-E0412,table,日志统计,SST_SITEACTIVITY,SQL/HBM 定义表,sitestats/schema/db-tables/oracle/sitestats.sql,7,sql
SAK-E0413,table,日志统计,SST_SITEVISITS,SQL/HBM 定义表,sitestats/schema/db-tables/oracle/sitestats.sql,8,sql
SAK-E0414,table,日志统计,SST_DETAILED_EVENTS,SQL/HBM 定义表,sitestats/schema/db-tables/oracle/useractivity.sql,1,sql
SAK-E0415,table,其他工具表,pasystem_popup_screens,SQL/HBM 定义表,pasystem/pasystem-impl/impl/src/resources/db/migration/mysql.sql,1,sql
SAK-E0416,table,其他工具表,pasystem_popup_content,SQL/HBM 定义表,pasystem/pasystem-impl/impl/src/resources/db/migration/mysql.sql,11,sql
SAK-E0417,table,其他工具表,pasystem_popup_assign,SQL/HBM 定义表,pasystem/pasystem-impl/impl/src/resources/db/migration/mysql.sql,17,sql
SAK-E0418,table,其他工具表,pasystem_popup_dismissed,SQL/HBM 定义表,pasystem/pasystem-impl/impl/src/resources/db/migration/mysql.sql,24,sql
SAK-E0419,table,其他工具表,pasystem_banner_alert,SQL/HBM 定义表,pasystem/pasystem-impl/impl/src/resources/db/migration/mysql.sql,36,sql
SAK-E0420,table,其他工具表,pasystem_banner_dismissed,SQL/HBM 定义表,pasystem/pasystem-impl/impl/src/resources/db/migration/mysql.sql,48,sql
SAK-E0421,table,其他工具表,CONTENTREVIEW_ITEM,SQL/HBM 定义表,content-review/api/src/main/resources/ContentReviewItem.hbm.xml,5,hbm
SAK-E0422,table,其他工具表,SAKAI_HELP_CATEGORY_T,SQL/HBM 定义表,help/help-component-shared/src/java/org/sakaiproject/component/app/help/model/CategoryBean.hbm.xml,5,hbm
SAK-E0423,table,其他工具表,SAKAI_HELP_RESOURCE_T,SQL/HBM 定义表,help/help-component-shared/src/java/org/sakaiproject/component/app/help/model/ResourceBean.hbm.xml,5,hbm
SAK-E0424,table,其他工具表,TAGGABLE_LINK,SQL/HBM 定义表,taggable/taggable-hbm/hbm/src/java/org/sakaiproject/taggable/impl/LinkImpl.hbm.xml,7,hbm
SAK-E0425,table,其他工具表,rwikiproperties,SQL/HBM 定义表,rwiki/rwiki-model/src/java/uk/ac/cam/caret/sakai/rwiki/model/RWiki.hbm.xml,5,hbm
SAK-E0426,table,其他工具表,rwikicurrentcontent,SQL/HBM 定义表,rwiki/rwiki-model/src/java/uk/ac/cam/caret/sakai/rwiki/model/RWiki.hbm.xml,14,hbm
SAK-E0427,table,其他工具表,rwikihistorycontent,SQL/HBM 定义表,rwiki/rwiki-model/src/java/uk/ac/cam/caret/sakai/rwiki/model/RWiki.hbm.xml,24,hbm
SAK-E0428,table,其他工具表,rwikihistory,SQL/HBM 定义表,rwiki/rwiki-model/src/java/uk/ac/cam/caret/sakai/rwiki/model/RWiki.hbm.xml,34,hbm
SAK-E0429,table,其他工具表,rwikiobject,SQL/HBM 定义表,rwiki/rwiki-model/src/java/uk/ac/cam/caret/sakai/rwiki/model/RWiki.hbm.xml,72,hbm
SAK-E0430,table,其他工具表,rwikipagepresence,SQL/HBM 定义表,rwiki/rwiki-model/src/java/uk/ac/cam/caret/sakai/rwiki/message/model/message.hbm.xml,8,hbm
SAK-E0431,table,其他工具表,rwikipreference,SQL/HBM 定义表,rwiki/rwiki-model/src/java/uk/ac/cam/caret/sakai/rwiki/message/model/message.hbm.xml,22,hbm
SAK-E0432,table,其他工具表,rwikipagemessage,SQL/HBM 定义表,rwiki/rwiki-model/src/java/uk/ac/cam/caret/sakai/rwiki/message/model/message.hbm.xml,38,hbm
SAK-E0433,table,其他工具表,rwikipagetrigger,SQL/HBM 定义表,rwiki/rwiki-model/src/java/uk/ac/cam/caret/sakai/rwiki/message/model/message.hbm.xml,51,hbm
SAK-E0434,table,课程内容 LessonBuilder,lesson_builder_pages,SQL/HBM 定义表,lessonbuilder/hbm/src/java/org/sakaiproject/lessonbuildertool/simplepage.hbm.xml,5,hbm
SAK-E0435,table,课程内容 LessonBuilder,lesson_builder_properties,SQL/HBM 定义表,lessonbuilder/hbm/src/java/org/sakaiproject/lessonbuildertool/simplepageproperty.hbm.xml,5,hbm
SAK-E0436,table,课程内容 LessonBuilder,lesson_builder_log,SQL/HBM 定义表,lessonbuilder/hbm/src/java/org/sakaiproject/lessonbuildertool/simplepagelogentry.hbm.xml,5,hbm
SAK-E0437,table,课程内容 LessonBuilder,lesson_builder_comments,SQL/HBM 定义表,lessonbuilder/hbm/src/java/org/sakaiproject/lessonbuildertool/simplepagecomment.hbm.xml,5,hbm
SAK-E0438,table,课程内容 LessonBuilder,lesson_builder_groups,SQL/HBM 定义表,lessonbuilder/hbm/src/java/org/sakaiproject/lessonbuildertool/simplepagegroup.hbm.xml,5,hbm
SAK-E0439,table,课程内容 LessonBuilder,lesson_builder_items,SQL/HBM 定义表,lessonbuilder/hbm/src/java/org/sakaiproject/lessonbuildertool/simplepageitem.hbm.xml,5,hbm
SAK-E0440,table,课程内容 LessonBuilder,lesson_builder_p_eval_results,SQL/HBM 定义表,lessonbuilder/hbm/src/java/org/sakaiproject/lessonbuildertool/simplepagepeerevalresult.hbm.xml,6,hbm
SAK-E0441,table,课程内容 LessonBuilder,lesson_builder_q_responses,SQL/HBM 定义表,lessonbuilder/hbm/src/java/org/sakaiproject/lessonbuildertool/simplepagequestionresponse.hbm.xml,5,hbm
SAK-E0442,table,课程内容 LessonBuilder,lesson_builder_qr_totals,SQL/HBM 定义表,lessonbuilder/hbm/src/java/org/sakaiproject/lessonbuildertool/simplepagequestionresponsetotals.hbm.xml,5,hbm
SAK-E0443,table,课程内容 LessonBuilder,lesson_builder_student_pages,SQL/HBM 定义表,lessonbuilder/hbm/src/java/org/sakaiproject/lessonbuildertool/simplestudentpage.hbm.xml,5,hbm
SAK-E0444,table,沟通协作,MFR_ANONYMOUS_MAPPING_T,SQL/HBM 定义表,msgcntr/messageforums-hbm/src/java/org/sakaiproject/component/app/messageforums/dao/hibernate/AnonymousMapping.hbm.xml,5,hbm
SAK-E0445,table,其他工具表,SCORM_PROCESSING_INFO_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/datamodels/DMProcessingInfo.hbm.xml,6,hbm
SAK-E0446,table,其他工具表,SCORM_DELIMIT_DESC_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/datamodels/DMDelimiterDescriptor.hbm.xml,6,hbm
SAK-E0447,table,其他工具表,SCORM_TYPE_VALIDATOR_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/datamodels/DMTypeValidator.hbm.xml,7,hbm
SAK-E0448,table,其他工具表,SCORM_DATAMODEL_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/datamodels/DataModel.hbm.xml,6,hbm
SAK-E0449,table,其他工具表,SCORM_URL,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/datamodels/DataModel.hbm.xml,87,hbm
SAK-E0450,table,其他工具表,SCORM_DATAMANAGER_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/datamodels/SCODataManager.hbm.xml,6,hbm
SAK-E0451,table,其他工具表,SCORM_DELIMITER_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/datamodels/DMDelimiter.hbm.xml,6,hbm
SAK-E0452,table,其他工具表,SCORM_ELEMENT_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/datamodels/DMElement.hbm.xml,6,hbm
SAK-E0453,table,其他工具表,SCORM_ELEMENT_DESC_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/datamodels/DMElementDescriptor.hbm.xml,6,hbm
SAK-E0454,table,其他工具表,SCORM_ADL_VALID_REQUESTS_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,38,hbm
SAK-E0455,table,其他工具表,SCORM_ADL_SEQ_CONDITION_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,72,hbm
SAK-E0456,table,其他工具表,SCORM_ADL_SEQ_RULE_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,90,hbm
SAK-E0457,table,其他工具表,SCORM_ADL_SEQ_CONDITION_SET_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,104,hbm
SAK-E0458,table,其他工具表,SCORM_ADL_SEQ_RULESET_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,127,hbm
SAK-E0459,table,其他工具表,SCORM_ADL_DURATION_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,143,hbm
SAK-E0460,table,其他工具表,SCORM_ADL_AUX_RESOURCE_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,155,hbm
SAK-E0461,table,其他工具表,SCORM_ADL_ROLLUP_RULE_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,171,hbm
SAK-E0462,table,其他工具表,SCORM_ADL_ROLLUP_RULESET_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,191,hbm
SAK-E0463,table,其他工具表,SCORM_ADL_SEQ_OBJECTIVE_MAP_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,215,hbm
SAK-E0464,table,其他工具表,SCORM_ADL_SEQ_OBJ_TRACKING_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,235,hbm
SAK-E0465,table,其他工具表,SCORM_ADL_SEQ_OBJECTIVE_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,279,hbm
SAK-E0466,table,其他工具表,SCORM_ADL_TRACKING,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,306,hbm
SAK-E0467,table,其他工具表,SCORM_ADL_SEQ_ACTIVITY_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,335,hbm
SAK-E0468,table,其他工具表,SCORM_ADL_SEQ_ACTIVITY_TREE_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/sequencer/SequencerMappings.hbm.xml,533,hbm
SAK-E0469,table,其他工具表,SCORM_LAUNCH_DATA_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/adl/validator/contentpackage/LaunchData.hbm.xml,7,hbm
SAK-E0470,table,其他工具表,SCORM_ATTEMPT_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/sakaiproject/scorm/model/api/Attempt.hbm.xml,6,hbm
SAK-E0471,table,其他工具表,SCORM_CP_MANIFEST_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/sakaiproject/scorm/model/api/ContentPackageManifest.hbm.xml,6,hbm
SAK-E0472,table,其他工具表,SCORM_CMI_FIELD_GROUP_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/sakaiproject/scorm/model/api/CMIFieldGroup.hbm.xml,6,hbm
SAK-E0473,table,其他工具表,SCORM_CONTENT_PACKAGE_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/sakaiproject/scorm/model/api/ContentPackage.hbm.xml,6,hbm
SAK-E0474,table,其他工具表,SCORM_CMI_FIELD_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/sakaiproject/scorm/model/api/CMIField.hbm.xml,6,hbm
SAK-E0475,table,其他工具表,SCORM_ACTIVITY_TREE_HOLDER_T,SQL/HBM 定义表,scormplayer/scorm-api/src/java/org/sakaiproject/scorm/model/api/ActivityTreeHolder.hbm.xml,6,hbm
SAK-E0476,table,其他工具表,SAKAI_POSTEM_GRADEBOOK,SQL/HBM 定义表,postem/postem-hbm/src/java/org/sakaiproject/component/app/postem/data/GradebookImpl.hbm.xml,4,hbm
SAK-E0477,table,其他工具表,SAKAI_POSTEM_STUDENT,SQL/HBM 定义表,postem/postem-hbm/src/java/org/sakaiproject/component/app/postem/data/StudentGradesImpl.hbm.xml,4,hbm
SAK-E0478,table,其他工具表,SSQ_USER_ANSWER,SQL/HBM 定义表,site-manage/site-manage-hbm/src/java/org/sakaiproject/sitemanage/impl/SiteSetupUserAnswer.hbm.xml,5,hbm
SAK-E0479,table,其他工具表,SSQ_SITETYPE_QUESTIONS,SQL/HBM 定义表,site-manage/site-manage-hbm/src/java/org/sakaiproject/sitemanage/impl/SiteTypeQuestions.hbm.xml,5,hbm
SAK-E0480,table,其他工具表,SSQ_QUESTION,SQL/HBM 定义表,site-manage/site-manage-hbm/src/java/org/sakaiproject/sitemanage/impl/SiteSetupQuestion.hbm.xml,6,hbm
SAK-E0481,table,其他工具表,SSQ_ANSWER,SQL/HBM 定义表,site-manage/site-manage-hbm/src/java/org/sakaiproject/sitemanage/impl/SiteSetupQuestionAnswer.hbm.xml,5,hbm
SAK-E0482,table,其他工具表,HIERARCHY_NODE,SQL/HBM 定义表,hierarchy/api/src/java/org/sakaiproject/hierarchy/dao/hbm/HierarchyPersistentNode.hbm.xml,5,hbm
SAK-E0483,table,其他工具表,HIERARCHY_PERMS,SQL/HBM 定义表,hierarchy/api/src/java/org/sakaiproject/hierarchy/dao/hbm/HierarchyNodePermission.hbm.xml,5,hbm
SAK-E0484,table,其他工具表,HIERARCHY_NODE_META,SQL/HBM 定义表,hierarchy/api/src/java/org/sakaiproject/hierarchy/dao/hbm/HierarchyNodeMetaData.hbm.xml,5,hbm
SAK-E0485,table,测验/题库 Samigo,SAM_SECUREDELIVERY_T,SQL/HBM 定义表,samigo/samigo-hibernate/src/java/org/sakaiproject/tool/assessment/data/dao/grading/SecureDelivery.hbm.xml,6,hbm
SAK-E0486,table,测验/题库 Samigo,SAM_SECTIONGRADING_T,SQL/HBM 定义表,samigo/samigo-hibernate/src/java/org/sakaiproject/tool/assessment/data/dao/grading/GradingData.hbm.xml,161,hbm
SAK-E0487,table,测验/题库 Samigo,SAM_ITEMTAG_T,SQL/HBM 定义表,samigo/samigo-hibernate/src/java/org/sakaiproject/tool/assessment/data/dao/assessment/ItemData.hbm.xml,105,hbm
SAK-E0488,table,测验/题库 Samigo,SAM_ITEMHISTORICAL_T,SQL/HBM 定义表,samigo/samigo-hibernate/src/java/org/sakaiproject/tool/assessment/data/dao/assessment/ItemData.hbm.xml,131,hbm
SAK-E0489,table,测验/题库 Samigo,SAM_EVENTLOG_T,SQL/HBM 定义表,samigo/samigo-hibernate/src/java/org/sakaiproject/tool/assessment/data/dao/assessment/PublishedAssessment.hbm.xml,232,hbm
SAK-E0490,table,测验/题库 Samigo,SAM_PUBLISHEDITEMTAG_T,SQL/HBM 定义表,samigo/samigo-hibernate/src/java/org/sakaiproject/tool/assessment/data/dao/assessment/PublishedItemData.hbm.xml,106,hbm
SAK-E0491,table,测验/题库 Samigo,SAM_FAVORITECOLCHOICES_T,SQL/HBM 定义表,samigo/samigo-hibernate/src/java/org/sakaiproject/tool/assessment/data/dao/assessment/FavoriteColChoices.hbm.xml,6,hbm
SAK-E0492,table,测验/题库 Samigo,SAM_FAVORITECOLCHOICESITEM_T,SQL/HBM 定义表,samigo/samigo-hibernate/src/java/org/sakaiproject/tool/assessment/data/dao/assessment/FavoriteColChoices.hbm.xml,22,hbm
SAK-E0493,table,测验/题库 Samigo,SAM_SEBVALIDATION_T,SQL/HBM 定义表,samigo/samigo-hibernate/src/java/org/sakaiproject/tool/assessment/data/dao/assessment/SebValidation.hbm.xml,5,hbm
SAK-E0494,table,测验/题库 Samigo,SAM_EXTENDEDTIME_T,SQL/HBM 定义表,samigo/samigo-hibernate/src/java/org/sakaiproject/tool/assessment/data/dao/assessment/ExtendedTime.hbm.xml,7,hbm
SAK-E0495,table,其他工具表,OAUTH_CONSUMERS,SQL/HBM 定义表,oauth/dao-hbm/src/resources/org/sakaiproject/oauth/dao/Consumer.hbm.xml,5,hbm
SAK-E0496,table,其他工具表,OAUTH_ACCESSORS,SQL/HBM 定义表,oauth/dao-hbm/src/resources/org/sakaiproject/oauth/dao/Accessor.hbm.xml,5,hbm
SAK-E0497,table,沟通协作,CALENDAR_OPAQUEURL,SQL/HBM 定义表,calendar/calendar-hbm/src/main/resources/org/sakaiproject/calendar/dao/hbm/OpaqueUrl.hbm.xml,5,hbm
SAK-E0498,table,日志统计,SST_PRESENCE_TOTALS,SQL/HBM 定义表,sitestats/sitestats-impl-hib/src/java/org/sakaiproject/sitestats/impl/hbm/SitePresenceTotalImpl.hbm.xml,5,hbm
SAK-E0499,table,日志统计,SST_SERVERSTATS,SQL/HBM 定义表,sitestats/sitestats-impl-hib/src/java/org/sakaiproject/sitestats/impl/hbm/ServerStat.hbm.xml,5,hbm
SAK-E0500,table,课程内容 LessonBuilder,SST_LESSONBUILDER,SQL/HBM 定义表,sitestats/sitestats-impl-hib/src/java/org/sakaiproject/sitestats/impl/hbm/LessonBuilderStatImpl.hbm.xml,5,hbm
SAK-E0501,table,日志统计,SST_USERSTATS,SQL/HBM 定义表,sitestats/sitestats-impl-hib/src/java/org/sakaiproject/sitestats/impl/hbm/UserStat.hbm.xml,4,hbm
SAK-E0502,code_reference,运行机制,SessionManager,代码引用核心服务 SessionManager,plus/tool/src/main/java/org/sakaiproject/plus/tool/MainController.java,27,import org.sakaiproject.tool.api.SessionManager;
SAK-E0503,code_reference,运行机制,ToolManager,代码引用核心服务 ToolManager,plus/tool/src/main/java/org/sakaiproject/plus/tool/MainController.java,28,import org.sakaiproject.tool.api.ToolManager;
SAK-E0504,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/tool/src/main/java/org/sakaiproject/plus/tool/MainController.java,30,import org.sakaiproject.site.api.SiteService;
SAK-E0505,code_reference,运行机制,LTIService,代码引用核心服务 LTIService,plus/tool/src/main/java/org/sakaiproject/plus/tool/MainController.java,44,import org.sakaiproject.lti.api.LTIService;
SAK-E0506,code_reference,运行机制,SessionManager,代码引用核心服务 SessionManager,plus/tool/src/main/java/org/sakaiproject/plus/tool/MainController.java,75,private SessionManager sessionManager;
SAK-E0507,code_reference,运行机制,ToolManager,代码引用核心服务 ToolManager,plus/tool/src/main/java/org/sakaiproject/plus/tool/MainController.java,78,private ToolManager toolManager;
SAK-E0508,code_reference,运行机制,LTIService,代码引用核心服务 LTIService,plus/tool/src/main/java/org/sakaiproject/plus/tool/MainController.java,93,private LTIService ltiService;
SAK-E0509,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/tool/src/main/java/org/sakaiproject/plus/tool/MainController.java,96,private SiteService siteService;
SAK-E0510,code_reference,运行机制,SecurityService,代码引用核心服务 SecurityService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,67,import org.sakaiproject.authz.api.SecurityService;
SAK-E0511,code_reference,运行机制,LTIService,代码引用核心服务 LTIService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,71,import org.sakaiproject.lti.api.LTIService;
SAK-E0512,code_reference,运行机制,ServerConfigurationService,代码引用核心服务 ServerConfigurationService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,80,import org.sakaiproject.component.api.ServerConfigurationService;
SAK-E0513,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,85,import static org.sakaiproject.site.api.SiteService.SITE_TITLE_MAX_LENGTH;
SAK-E0514,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,86,import org.sakaiproject.site.api.SiteService.SiteTitleValidationStatus;
SAK-E0515,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,88,import org.sakaiproject.site.api.SiteService;
SAK-E0516,code_reference,运行机制,AuthzGroupService,代码引用核心服务 AuthzGroupService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,89,import org.sakaiproject.authz.api.AuthzGroupService;
SAK-E0517,code_reference,运行机制,SessionManager,代码引用核心服务 SessionManager,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,94,import org.sakaiproject.tool.api.SessionManager;
SAK-E0518,code_reference,运行机制,ToolManager,代码引用核心服务 ToolManager,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,95,import org.sakaiproject.tool.api.ToolManager;
SAK-E0519,code_reference,运行机制,ServerConfigurationService,代码引用核心服务 ServerConfigurationService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,137,@Autowired private ServerConfigurationService serverConfigurationService;
SAK-E0520,code_reference,运行机制,SecurityService,代码引用核心服务 SecurityService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,146,@Autowired private SecurityService securityService;
SAK-E0521,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,148,@Autowired private SiteService siteService;
SAK-E0522,code_reference,运行机制,AuthzGroupService,代码引用核心服务 AuthzGroupService,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,149,@Autowired private AuthzGroupService authzGroupService;
SAK-E0523,code_reference,运行机制,SessionManager,代码引用核心服务 SessionManager,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,150,@Autowired private SessionManager sessionManager;
SAK-E0524,code_reference,运行机制,ToolManager,代码引用核心服务 ToolManager,plus/provider/src/main/java/org/sakaiproject/plus/ProviderServlet.java,151,@Autowired private ToolManager toolManager;
SAK-E0525,code_reference,运行机制,EventTrackingService,代码引用核心服务 EventTrackingService,plus/impl/src/main/java/org/sakaiproject/plus/impl/PlusEventObserver.java,23,import org.sakaiproject.event.api.EventTrackingService;
SAK-E0526,code_reference,运行机制,EventTrackingService,代码引用核心服务 EventTrackingService,plus/impl/src/main/java/org/sakaiproject/plus/impl/PlusEventObserver.java,33,@Autowired private EventTrackingService eventTrackingService;
SAK-E0527,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/impl/src/main/java/org/sakaiproject/plus/impl/PlusServiceImpl.java,60,import org.sakaiproject.site.api.SiteService;
SAK-E0528,code_reference,运行机制,ServerConfigurationService,代码引用核心服务 ServerConfigurationService,plus/impl/src/main/java/org/sakaiproject/plus/impl/PlusServiceImpl.java,64,import org.sakaiproject.component.api.ServerConfigurationService;
SAK-E0529,code_reference,运行机制,SecurityService,代码引用核心服务 SecurityService,plus/impl/src/main/java/org/sakaiproject/plus/impl/PlusServiceImpl.java,71,import org.sakaiproject.authz.api.SecurityService;
SAK-E0530,code_reference,运行机制,ServerConfigurationService,代码引用核心服务 ServerConfigurationService,plus/impl/src/main/java/org/sakaiproject/plus/impl/PlusServiceImpl.java,146,@Autowired private ServerConfigurationService serverConfigurationService;
SAK-E0531,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/impl/src/main/java/org/sakaiproject/plus/impl/PlusServiceImpl.java,147,@Autowired private SiteService siteService;
SAK-E0532,code_reference,运行机制,SecurityService,代码引用核心服务 SecurityService,plus/impl/src/main/java/org/sakaiproject/plus/impl/PlusServiceImpl.java,148,@Autowired private SecurityService securityService;
SAK-E0533,code_reference,运行机制,AuthzGroupService,代码引用核心服务 AuthzGroupService,plus/impl/src/main/java/org/sakaiproject/plus/impl/PlusServiceImpl.java,556,* See also: kernel-impl/src/main/java/org/sakaiproject/authz/impl/DbAuthzGroupService.java
SAK-E0534,code_reference,运行机制,SecurityService,代码引用核心服务 SecurityService,plus/impl/src/test/org/sakaiproject/plus/impl/PlusModelTests.java,49,import org.sakaiproject.authz.api.SecurityService;
SAK-E0535,code_reference,运行机制,SessionManager,代码引用核心服务 SessionManager,plus/impl/src/test/org/sakaiproject/plus/impl/PlusModelTests.java,50,import org.sakaiproject.tool.api.SessionManager;
SAK-E0536,code_reference,运行机制,UserDirectoryService,代码引用核心服务 UserDirectoryService,plus/impl/src/test/org/sakaiproject/plus/impl/PlusModelTests.java,52,import org.sakaiproject.user.api.UserDirectoryService;
SAK-E0537,code_reference,运行机制,SecurityService,代码引用核心服务 SecurityService,plus/impl/src/test/org/sakaiproject/plus/impl/PlusModelTests.java,76,@Autowired private SecurityService securityService;
SAK-E0538,code_reference,运行机制,SessionManager,代码引用核心服务 SessionManager,plus/impl/src/test/org/sakaiproject/plus/impl/PlusModelTests.java,77,@Autowired private SessionManager sessionManager;
SAK-E0539,code_reference,运行机制,UserDirectoryService,代码引用核心服务 UserDirectoryService,plus/impl/src/test/org/sakaiproject/plus/impl/PlusModelTests.java,78,@Autowired private UserDirectoryService userDirectoryService;
SAK-E0540,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/impl/src/test/org/sakaiproject/plus/impl/PlusTestConfiguration.java,32,import org.sakaiproject.site.api.SiteService;
SAK-E0541,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/impl/src/test/org/sakaiproject/plus/impl/PlusTestConfiguration.java,96,"@Bean(name = ""org.sakaiproject.site.api.SiteService"")"
SAK-E0542,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/impl/src/test/org/sakaiproject/plus/impl/PlusTestConfiguration.java,97,public SiteService siteConfigurationService() {
SAK-E0543,code_reference,运行机制,SiteService,代码引用核心服务 SiteService,plus/impl/src/test/org/sakaiproject/plus/impl/PlusTestConfiguration.java,98,return mock(SiteService.class);
SAK-E0544,code_reference,运行机制,AssignmentService,代码引用核心服务 AssignmentService,content-review/tool/src/main/java/org/sakaiproject/contentreview/tool/MainController.java,24,import org.sakaiproject.assignment.api.AssignmentService;
